phase,run_phase,pair_id,triplet_id,target_dataset,hparam_id,seed,transfer_mode,freeze_policy,loaded_tensors,init_changed_tensors,train_changed_tensors,trainable_loaded_tensors,prefix_resolution,test_mrr20,baseline_test_mrr20,gain_vs_native,result_path
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_feature_encoder_a12_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.337,0.3384,-0.0013999999999999568,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_feature_encoder_a12_router_init_s2_20260503_213038_501167_pid403619.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_full_model_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,2,full_model_init,no_freeze,198,158,125,198,,0.3364,0.3384,-0.0020000000000000018,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_full_model_init_s2_20260503_213123_281866_pid403639.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_full_except_feature_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,2,full_except_feature_router_init,no_freeze,96,83,77,96,,0.3413,0.3384,0.0029000000000000137,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_full_except_feature_router_init_s2_20260503_213258_737636_pid403659.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_feature_encoder_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,feature_encoder_init,no_freeze,30,27,24,30,configured,0.3382,0.335,0.0031999999999999806,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_feature_encoder_init_s3_20260503_213733_935442_pid403679.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_group_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,group_router_init,no_freeze,24,24,24,24,configured,0.3392,0.335,0.0041999999999999815,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_group_router_init_s3_20260503_213839_202860_pid403700.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_feature_encoder_group_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.3427,0.335,0.007699999999999985,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_feature_encoder_group_router_init_s_20260503_213849_106185_pid403711.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_all_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,all_router_init,no_freeze,72,48,24,72,configured,0.3392,0.335,0.0041999999999999815,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_all_router_init_s3_20260503_213914_479529_pid403739.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_feature_encoder_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.3427,0.335,0.007699999999999985,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_feature_encoder_router_init_s3_20260503_214344_330637_pid403759.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_feature_encoder_a12_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3427,0.335,0.007699999999999985,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_feature_encoder_a12_router_init_s3_20260503_214549_628121_pid403779.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_full_model_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,full_model_init,no_freeze,198,158,125,198,,0.341,0.335,0.006000000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_full_model_init_s3_20260503_214624_453783_pid403799.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_4_full_except_feature_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,full_except_feature_router_init,no_freeze,96,83,77,96,,0.3307,0.335,-0.004300000000000026,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_4_full_except_feature_router_init_s3_20260503_214710_271829_pid403819.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_init,no_freeze,30,27,24,30,configured,0.3349,0.339,-0.004100000000000048,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_init_s1_20260503_214834_483029_pid403839.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_group_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,group_router_init,no_freeze,24,24,24,24,configured,0.3382,0.339,-0.0008000000000000229,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_group_router_init_s1_20260503_215034_524623_pid403859.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.3333,0.339,-0.005700000000000038,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_s_20260503_215119_563483_pid403879.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_all_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,all_router_init,no_freeze,72,48,24,72,configured,0.3382,0.339,-0.0008000000000000229,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_all_router_init_s1_20260503_215249_661944_pid403900.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.3333,0.339,-0.005700000000000038,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_router_init_s1_20260503_215259_863582_pid403911.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3333,0.339,-0.005700000000000038,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_s1_20260503_215800_229620_pid403939.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_full_model_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_model_init,no_freeze,198,158,125,198,,0.3322,0.339,-0.006800000000000028,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_full_model_init_s1_20260503_215940_226382_pid403959.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_full_except_feature_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_except_feature_router_init,no_freeze,96,83,77,96,,0.3331,0.339,-0.005900000000000016,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_full_except_feature_router_init_s1_20260503_220020_302944_pid403979.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_init,no_freeze,30,27,24,30,configured,0.3398,0.3373,0.0025000000000000022,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_init_s2_20260503_220120_732613_pid403999.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_group_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,group_router_init,no_freeze,24,24,24,24,configured,0.3412,0.3373,0.0039000000000000146,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_group_router_init_s2_20260503_220555_848636_pid404019.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.3367,0.3373,-0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_s_20260503_220625_579470_pid404040.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_all_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,all_router_init,no_freeze,72,48,24,72,configured,0.3412,0.3373,0.0039000000000000146,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_all_router_init_s2_20260503_220630_496105_pid404051.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.3367,0.3373,-0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_router_init_s2_20260503_220740_838201_pid404079.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3367,0.3373,-0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_s2_20260503_221100_928173_pid404099.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_full_model_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_model_init,no_freeze,198,158,125,198,,0.3378,0.3373,0.0005000000000000004,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_full_model_init_s2_20260503_221130_974469_pid404119.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_full_except_feature_router_init_s2,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_except_feature_router_init,no_freeze,96,83,77,96,,0.3319,0.3373,-0.005400000000000016,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_full_except_feature_router_init_s2_20260503_221241_388235_pid404139.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_init,no_freeze,30,27,24,30,configured,0.3389,0.338,0.0008999999999999564,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_init_s3_20260503_221341_275220_pid404159.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_group_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,group_router_init,no_freeze,24,24,24,24,configured,0.3385,0.338,0.0005000000000000004,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_group_router_init_s3_20260503_221626_496756_pid404179.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.336,0.338,-0.0020000000000000018,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_s_20260503_221706_518707_pid404199.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_all_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,all_router_init,no_freeze,72,48,24,72,configured,0.3385,0.338,0.0005000000000000004,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_all_router_init_s3_20260503_221831_315099_pid404222.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.336,0.338,-0.0020000000000000018,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_router_init_s3_20260503_221946_511196_pid404242.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.336,0.338,-0.0020000000000000018,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_s3_20260503_222121_948778_pid404262.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_full_model_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,full_model_init,no_freeze,198,158,125,198,,0.3413,0.338,0.0032999999999999696,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_full_model_init_s3_20260503_222321_803870_pid404282.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_5_full_except_feature_router_init_s3,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,full_except_feature_router_init,no_freeze,96,83,77,96,,0.3369,0.338,-0.0011000000000000454,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_5_full_except_feature_router_init_s3_20260503_222457_237848_pid404302.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_feature_encoder_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,feature_encoder_init,no_freeze,30,27,24,30,configured,0.3391,0.3398,-0.0006999999999999784,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_feature_encoder_init_s1_20260503_222751_946851_pid404322.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_group_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,group_router_init,no_freeze,24,24,24,24,configured,0.3392,0.3398,-0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_group_router_init_s1_20260503_222812_060807_pid404337.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_feature_encoder_group_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.3376,0.3398,-0.0021999999999999797,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_feature_encoder_group_router_init_s_20260503_222927_799084_pid404362.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_all_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,all_router_init,no_freeze,72,48,24,72,configured,0.3392,0.3398,-0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_all_router_init_s1_20260503_222952_389726_pid404382.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_feature_encoder_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.3376,0.3398,-0.0021999999999999797,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_feature_encoder_router_init_s1_20260503_223417_216493_pid404402.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_feature_encoder_a12_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3376,0.3398,-0.0021999999999999797,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_feature_encoder_a12_router_init_s1_20260503_223537_193882_pid404422.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_full_model_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,full_model_init,no_freeze,198,158,125,198,,0.3356,0.3398,-0.0041999999999999815,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_full_model_init_s1_20260503_223557_162673_pid404442.json
init,AI502_P1_INIT_foursquare_to_kuairec_shared_6_full_except_feature_router_init_s1,foursquare_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,full_except_feature_router_init,no_freeze,96,83,77,96,,0.336,0.3398,-0.00379999999999997,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p1_init_foursquare_to_kuairec_shared_6_full_except_feature_router_init_s1_20260503_223607_401016_pid404454.json
