phase,pair_id,triplet_id,comparison_role,source_dataset,target_dataset,hparam_id,seed,transfer_mode,policy,valid_mrr20,test_mrr20,baseline_test_mrr20,gain_mrr20,test_ndcg20,test_recall20,test_hit10,epochs_run,early_stopped,avg_epoch_time_sec,loaded_tensors,init_changed_tensors,train_changed_tensors,loaded_lr_scale,loaded_lr,route_entropy_macro,route_neff_macro,route_top1_macro,route_knn_js_macro,group_knn_js_macro,result_path
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,full_model_init,std,0.0655,0.0724,0.0497,0.022700000000000005,0.0945,0.1719,0.1289,50,True,1.998880043029785,198,158,125,1.0,,1.2499623878671378,3.978790334773058,0.7614297589359933,0.0038225924569453918,0.009763666079565289,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_model_init_std_s4_20260505_051609_430134_pid507694.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,feature_encoder_init,loaded_lr_0.35,0.0684,0.0515,0.0497,0.001799999999999996,0.0807,0.1805,0.1375,23,True,2.0628508381221606,30,27,24,0.35,0.00019852,1.3583995198635357,3.8065791688845145,0.9742310889443059,0.0004708757430932929,0.0007663517477409692,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_init_loaded_lr_0_3_20260505_051713_778423_pid507806.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,group_router_init,loaded_lr_0.35,0.0808,0.0587,0.0497,0.009000000000000001,0.0807,0.1547,0.1318,43,True,1.9969960866972458,24,24,24,0.35,0.00019852,1.3464883797450817,3.97853982804544,0.7569963978941535,0.0007776619905109801,0.0013822595064529773,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_group_router_init_loaded_lr_0_35_s_20260505_051713_603516_pid507807.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,feature_encoder_group_router_init,loaded_lr_0.35,0.0759,0.0659,0.0497,0.0162,0.0929,0.1834,0.1519,38,True,2.019594192504883,54,51,48,0.35,0.00019852,1.322754176840884,3.9962969760424163,0.7617068440011083,0.0020064442541800807,0.004933078798570891,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_group_router_init__20260505_051728_838265_pid507867.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,feature_encoder_a12_router_init,loaded_lr_0.35,0.0759,0.0659,0.0497,0.0162,0.0929,0.1834,0.1519,38,True,1.985107189730594,102,75,48,0.35,0.00019852,1.322754176840884,3.9962969760424163,0.7617068440011083,0.0020064442541800807,0.004933078798570891,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_a12_router_init_lo_20260505_051808_869408_pid507891.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,full_except_feature_router_init,loaded_lr_0.35,0.0519,0.0461,0.0497,-0.003599999999999999,0.077,0.1834,0.1433,25,True,2.036626977920532,96,83,77,0.35,0.00019852,1.336217155678512,3.693966408391055,0.9878082571349405,0.000429414771200177,0.00116027791819504,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_except_feature_router_init_lo_20260505_051823_864882_pid507943.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,full_model_init,loaded_lr_0.35,0.0712,0.065,0.0497,0.015300000000000001,0.0907,0.1805,0.1375,59,True,2.0291012343713795,198,158,125,0.35,0.00019852,1.3003361279959822,3.9383219354219294,0.7581047381546134,0.002279862262415544,0.005604886100813152,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_model_init_loaded_lr_0_35_s4_20260505_051858_541660_pid507970.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,feature_encoder_a12_router_init,global_lr_0.5,0.0776,0.0623,0.0497,0.0126,0.0907,0.1862,0.1576,49,True,2.110288157755015,102,75,48,1.0,,1.3162276600166252,3.991648029540242,0.7617068440011083,0.0022487488279692484,0.005331230196846349,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_a12_router_init_gl_20260505_051903_842457_pid507981.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,full_except_feature_router_init,global_lr_0.5,0.05,0.0502,0.0497,0.0005000000000000004,0.0802,0.1805,0.149,33,True,2.1297946843233975,96,83,77,1.0,,1.359097644344001,3.8576817279947466,0.9783873649210307,0.00046815427296469656,0.0012425592071131657,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_except_feature_router_init_gl_20260505_051934_041115_pid508044.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,4,full_model_init,global_lr_0.5,0.0608,0.0563,0.0497,0.006600000000000002,0.0885,0.1977,0.1547,36,True,2.0534659094280667,198,158,125,1.0,,1.3189836281691605,3.9865935083781068,0.7603214186755334,0.002006081302770587,0.004888487703492196,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_model_init_global_lr_0_5_s4_20260505_051943_854834_pid508065.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_init,std,0.0833,0.07,0.0601,0.009900000000000006,0.0917,0.1662,0.1347,40,True,2.031523859500885,30,27,24,1.0,,1.364995713840399,3.9550179956070326,0.7569963978941535,0.0009202209005705668,0.001620943597153994,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_init_std_s5_20260505_052103_690816_pid508127.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,group_router_init,std,0.063,0.0519,0.0601,-0.008199999999999999,0.0791,0.1719,0.1375,21,True,2.0770301818847656,24,24,24,1.0,,1.37824249056179,3.969563209340006,0.7777777777777778,0.00027901445184217875,0.0005351909134756814,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_group_router_init_std_s5_20260505_052108_769222_pid508142.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_group_router_init,std,0.0857,0.0619,0.0601,0.001799999999999996,0.0831,0.1547,0.1261,41,True,2.0185559726342923,54,51,48,1.0,,1.3105709575886673,3.975996919157508,0.7569963978941535,0.0009693275228071441,0.0029002939970299386,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_group_router_init__20260505_052118_991016_pid508184.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_a12_router_init,std,0.0857,0.0619,0.0601,0.001799999999999996,0.0831,0.1547,0.1261,41,True,2.032512531047914,102,75,48,1.0,,1.3105709575886673,3.975996919157508,0.7569963978941535,0.0009693275228071441,0.0029002939970299386,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_a12_router_init_st_20260505_052119_122290_pid508185.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,full_except_feature_router_init,std,0.0827,0.0667,0.0601,0.006599999999999995,0.0876,0.1605,0.1261,56,True,2.0274557130677358,96,83,77,1.0,,1.3036054070552785,3.9350284205216934,0.7569963978941535,0.0020954000512568766,0.0035536443217519366,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_except_feature_router_init_st_20260505_052214_082856_pid508256.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,full_model_init,std,0.0726,0.0788,0.0601,0.018699999999999994,0.1005,0.1748,0.1404,48,True,2.052800918618838,198,158,125,1.0,,1.286587946366722,3.961244665274177,0.7569963978941535,0.0011815287089614016,0.0037533468797066186,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_model_init_std_s5_20260505_052244_089760_pid508300.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_init,loaded_lr_0.35,0.0839,0.0627,0.0601,0.002600000000000005,0.0861,0.1662,0.1289,41,True,2.024493519852801,30,27,24,0.35,0.00019852,1.3629861706411055,3.9019503686303696,0.7581047381546134,0.0007327975648822206,0.0013711013886156646,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_init_loaded_lr_0_3_20260505_052303_919569_pid508323.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,group_router_init,loaded_lr_0.35,0.0802,0.0622,0.0601,0.0020999999999999977,0.0861,0.1691,0.1375,41,True,2.0336364536750606,24,24,24,0.35,0.00019852,1.3774671123839706,3.9850973482353518,0.7583818232197285,0.000379546193414898,0.0006384850855459247,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_group_router_init_loaded_lr_0_35_s_20260505_052304_252370_pid508324.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_group_router_init,loaded_lr_0.35,0.0872,0.0604,0.0601,0.00030000000000000165,0.0778,0.1375,0.1175,48,True,2.0301721592744193,54,51,48,0.35,0.00019852,1.3312919957051814,3.9840024544387678,0.7569963978941535,0.0007745675873338131,0.0024797771440928824,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_group_router_init__20260505_052429_275320_pid508434.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_a12_router_init,loaded_lr_0.35,0.0872,0.0604,0.0601,0.00030000000000000165,0.0778,0.1375,0.1175,48,True,2.068543126185735,102,75,48,0.35,0.00019852,1.3312919957051814,3.9840024544387678,0.7569963978941535,0.0007745675873338131,0.0024797771440928824,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_a12_router_init_lo_20260505_052444_875631_pid508459.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,full_except_feature_router_init,loaded_lr_0.35,0.0805,0.0634,0.0601,0.0032999999999999974,0.0902,0.1834,0.1461,50,True,2.0336211490631104,96,83,77,0.35,0.00019852,1.34371184668537,3.9392415560801703,0.7622610141313383,0.0009438556157040634,0.001724446694436446,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_except_feature_router_init_lo_20260505_052449_444559_pid508469.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,full_model_init,loaded_lr_0.35,0.0868,0.0725,0.0601,0.012399999999999994,0.0945,0.1719,0.1347,62,True,2.0964406613380677,198,158,125,0.35,0.00019852,1.3239489708887504,3.899789915673388,0.7653089498476032,0.0007820385114618085,0.002553816189606224,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_model_init_loaded_lr_0_35_s5_20260505_052449_369390_pid508470.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,feature_encoder_a12_router_init,global_lr_0.5,0.0662,0.0564,0.0601,-0.003700000000000002,0.0848,0.1834,0.1433,42,True,2.1272038845788863,102,75,48,1.0,,1.3383996064526185,3.982060664347843,0.7733444167359379,0.0007018672222155703,0.0022336566372161085,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_feature_encoder_a12_router_init_gl_20260505_052629_212168_pid508592.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,full_except_feature_router_init,global_lr_0.5,0.0794,0.0701,0.0601,0.009999999999999995,0.0933,0.1748,0.1289,66,True,2.117781881130103,96,83,77,1.0,,1.3486035886845387,3.965697875954936,0.7569963978941535,0.0009755591076146663,0.0017372324848859504,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_except_feature_router_init_gl_20260505_052644_328648_pid508615.json
transfer,retail_rocket_to_beauty,,pair,retail_rocket,beauty,shared_6,5,full_model_init,global_lr_0.5,0.0707,0.0599,0.0601,-0.0001999999999999988,0.0909,0.1977,0.1433,56,True,2.073260154042925,198,158,125,1.0,,1.315594477348296,3.9541790623528796,0.7569963978941535,0.0008896311694545229,0.002944253563310541,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/beauty_FeaturedMoE_N3_ai502_real_t_retail_rocket_to_beauty_shared_6_full_model_init_global_lr_0_5_s5_20260505_052654_655915_pid508636.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,feature_encoder_init,std,0.3745,0.3738,0.3727,0.0011000000000000454,0.4336,0.6352,0.5637,17,True,46.89282275648678,30,27,24,1.0,,1.365146143820688,3.9967687028238115,0.7416525290606346,0.0008431061097124579,0.0020653674388656446,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_feature_encoder_init_std_s1_20260505_052720_061816_pid508673.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,group_router_init,std,0.3734,0.3718,0.3727,-0.0008999999999999564,0.4314,0.6319,0.5612,17,True,45.48234621216269,24,24,24,1.0,,1.2987044823083569,3.962872260015117,0.8510713163682061,0.0016981313147308033,0.003548748984524195,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_group_router_init_std_s1_20260505_052819_582021_pid508730.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,feature_encoder_group_router_init,std,0.3734,0.3726,0.3727,-9.999999999998899e-05,0.4319,0.6313,0.561,17,True,45.386100698919854,54,51,48,1.0,,1.2757300625392711,3.942935920654401,0.7331196983977379,0.0022463362755114455,0.004691938279380262,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_init__20260505_052909_584766_pid508766.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,feature_encoder_a12_router_init,std,0.3734,0.3726,0.3727,-9.999999999998899e-05,0.4319,0.6313,0.561,17,True,47.727141226039215,102,75,48,1.0,,1.2757300625392711,3.942935920654401,0.7331196983977379,0.0022463362755114455,0.004691938279380262,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_st_20260505_052924_627624_pid508817.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,full_except_feature_router_init,std,0.3755,0.3757,0.3727,0.0030000000000000027,0.4346,0.6325,0.5652,17,True,75.38919162750244,96,83,77,1.0,,1.3647969191800189,3.980741214579049,0.8441972981464028,0.0006656432572650061,0.0018361656642826155,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_full_except_feature_router_init_st_20260505_054250_566028_pid509345.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,full_model_init,std,0.3762,0.3761,0.3727,0.003400000000000014,0.4347,0.6318,0.5642,17,True,71.12273976382087,198,158,125,1.0,,1.2617109080466542,3.9518826732068066,0.7326672950047125,0.002552292517505813,0.0054730177367502365,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_full_model_init_std_s1_20260505_054324_974113_pid509393.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,feature_encoder_init,loaded_lr_0.35,0.3741,0.3739,0.3727,0.0012000000000000344,0.4336,0.635,0.5643,17,True,73.37805652618408,30,27,24,0.35,0.000199381,1.3638920264883758,3.993621998558677,0.7413509267986177,0.0007825895475625462,0.0018905859863077648,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_feature_encoder_init_loaded_lr_0_3_20260505_054400_342728_pid509417.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,group_router_init,loaded_lr_0.35,0.3733,0.3715,0.3727,-0.0011999999999999789,0.4311,0.6317,0.5618,17,True,75.11956799731536,24,24,24,0.35,0.000199381,1.3039111466187558,3.967604501826335,0.8515991203267358,0.0015851970433393525,0.003328084459651215,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_group_router_init_loaded_lr_0_35_s_20260505_054500_396381_pid509482.json
transfer,beauty_to_retail_rocket,,pair,beauty,retail_rocket,shared_3,1,feature_encoder_group_router_init,loaded_lr_0.35,0.3727,0.3726,0.3727,-9.999999999998899e-05,0.4316,0.6298,0.5608,17,True,47.33197146303513,54,51,48,0.35,0.000199381,1.2950192796693372,3.9433979138595947,0.733220232485077,0.00177348732639013,0.003931195935644513,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/retail_rocket_FeaturedMoE_N3_ai502_real_t_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_init__20260505_060542_140660_pid510363.json
