global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,source_phase,source_axis,axis_id,axis_desc,setting_uid,setting_idx,setting_key,setting_short,setting_desc,setting_group,setting_detail,hparam_id,run_id
0.079900,0.079900,P10_13_2_AP10_00_H1_S4,P10-00_FULL | group_subset | All 4 families,deep,trial_new_best,KuaiRecLargeStrictPosV2_0.2,4,3,running,0.160700,,,,,,2026-03-24T15:26:07.760937Z,P10_13_2,P10,phase10_feature_portability_v1,A,verification_wrapper,P10_00,0,P10-00_FULL,FULL,All 4 families,group_subset,All 4 families,H1,AP10_00_H1_S4
0.083000,0.077600,P10_13_2_DP13_02_H3_S1,P13-02_EVAL_ALL_ZERO | eval_perturb | Eval-only zero all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.159800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_02_h3_s1_20260326_021553_366230_pid108447.json,2026-03-26T03:45:37.646188Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_02,2,P13-02_EVAL_ALL_ZERO,EVAL_ALL_ZERO,EVAL_ALL_ZERO,eval_perturb,Eval-only zero all families,H3,DP13_02_H3_S1
0.083000,0.081300,P10_13_2_DP13_01_H3_S4,P13-01_CATEGORY_ZERO_DATA | data_condition | Category/theme columns zeroed while feature shape is preserved,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.156100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_01_h3_s4_20260326_020950_989441_pid108082.json,2026-03-26T03:46:47.462731Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_01,1,P13-01_CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,data_condition,Category/theme columns zeroed while feature shape is preserved,H3,DP13_01_H3_S4
0.083000,0.081200,P10_13_2_DP13_11_H3_S4,P13-11_TRAIN_PERMUTE_FOCUS | train_corruption | Train-only family permutation Focus,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_11_h3_s4_20260326_021328_513197_pid108357.json,2026-03-26T03:50:33.339859Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_11,11,P13-11_TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,train_corruption,Train-only family permutation Focus,H3,DP13_11_H3_S4
0.083000,0.081100,P10_13_2_DP13_01_H3_S3,P13-01_CATEGORY_ZERO_DATA | data_condition | Category/theme columns zeroed while feature shape is preserved,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_01_h3_s3_20260326_021030_660695_pid108252.json,2026-03-26T03:52:37.086855Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_01,1,P13-01_CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,data_condition,Category/theme columns zeroed while feature shape is preserved,H3,DP13_01_H3_S3
0.083000,0.081300,P10_13_2_DP13_01_H3_S1,P13-01_CATEGORY_ZERO_DATA | data_condition | Category/theme columns zeroed while feature shape is preserved,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_01_h3_s1_20260326_023646_295321_pid108879.json,2026-03-26T04:05:05.575885Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_01,1,P13-01_CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,data_condition,Category/theme columns zeroed while feature shape is preserved,H3,DP13_01_H3_S1
0.083000,0.081200,P10_13_2_DP13_11_H3_S2,P13-11_TRAIN_PERMUTE_FOCUS | train_corruption | Train-only family permutation Focus,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.162300,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_11_h3_s2_20260326_030549_638294_pid111978.json,2026-03-26T04:34:11.232831Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_11,11,P13-11_TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,train_corruption,Train-only family permutation Focus,H3,DP13_11_H3_S2
0.083000,0.081300,P10_13_2_DP13_01_H3_S2,P13-01_CATEGORY_ZERO_DATA | data_condition | Category/theme columns zeroed while feature shape is preserved,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_01_h3_s2_20260326_024038_193691_pid109003.json,2026-03-26T04:35:29.929094Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_01,1,P13-01_CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,CATEGORY_ZERO_DATA,data_condition,Category/theme columns zeroed while feature shape is preserved,H3,DP13_01_H3_S2
0.083000,0.081200,P10_13_2_DP13_11_H3_S3,P13-11_TRAIN_PERMUTE_FOCUS | train_corruption | Train-only family permutation Focus,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_11_h3_s3_20260326_032515_696543_pid112380.json,2026-03-26T04:46:19.292038Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_11,11,P13-11_TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,train_corruption,Train-only family permutation Focus,H3,DP13_11_H3_S3
0.083000,0.081200,P10_13_2_DP13_10_H3_S4,P13-10_TRAIN_PERMUTE_TEMPO | train_corruption | Train-only family permutation Tempo,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_10_h3_s4_20260326_034654_838874_pid114361.json,2026-03-26T05:11:00.625595Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_10,10,P13-10_TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,train_corruption,Train-only family permutation Tempo,H3,DP13_10_H3_S4
0.083000,0.081200,P10_13_2_DP13_10_H3_S3,P13-10_TRAIN_PERMUTE_TEMPO | train_corruption | Train-only family permutation Tempo,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_10_h3_s3_20260326_035244_130661_pid114706.json,2026-03-26T05:30:14.549076Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_10,10,P13-10_TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,train_corruption,Train-only family permutation Tempo,H3,DP13_10_H3_S3
0.083000,0.081100,P10_13_2_DP13_11_H3_S1,P13-11_TRAIN_PERMUTE_FOCUS | train_corruption | Train-only family permutation Focus,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_11_h3_s1_20260326_034544_717866_pid114247.json,2026-03-26T05:31:24.192286Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_11,11,P13-11_TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,TRAIN_PERMUTE_FOCUS,train_corruption,Train-only family permutation Focus,H3,DP13_11_H3_S1
0.083000,0.081100,P10_13_2_DP13_10_H3_S1,P13-10_TRAIN_PERMUTE_TEMPO | train_corruption | Train-only family permutation Tempo,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.161600,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_10_h3_s1_20260326_040512_589188_pid115194.json,2026-03-26T05:57:29.509148Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_10,10,P13-10_TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,train_corruption,Train-only family permutation Tempo,H3,DP13_10_H3_S1
0.083000,0.081100,P10_13_2_DP13_10_H3_S2,P13-10_TRAIN_PERMUTE_TEMPO | train_corruption | Train-only family permutation Tempo,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_10_h3_s2_20260326_043536_906694_pid116758.json,2026-03-26T06:12:19.020320Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_10,10,P13-10_TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,TRAIN_PERMUTE_TEMPO,train_corruption,Train-only family permutation Tempo,H3,DP13_10_H3_S2
