diag_metric,diag_value,hparam_id,phase_title,run_phase,seed_id,setting_group,setting_key,source_phase,split,target_metric,target_value
diag_route_consistency_group_knn_score,0.9919571470049362,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S3,3,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17051702597791954
diag_route_consistency_group_knn_score,0.9913957510885509,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S4,4,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1704041615463844
diag_route_consistency_intra_group_knn_mean_score,0.9913199564259461,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S1,1,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.1704500650270236
diag_route_consistency_intra_group_knn_mean_score,0.9916794221626436,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S2,2,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17047259167707934
diag_route_consistency_intra_group_knn_mean_score,0.9946058953078712,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S3,3,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17113812453808674
diag_route_consistency_intra_group_knn_mean_score,0.99135400213976,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S4,4,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17043761158355128
diag_route_consistency_intra_group_knn_mean_score,0.9968314221711798,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S1,1,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141033663909053
diag_route_consistency_intra_group_knn_mean_score,0.9959351156470483,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S2,2,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17140171078880417
diag_route_consistency_intra_group_knn_mean_score,0.9955652694046541,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S3,3,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141961040596893
diag_route_consistency_intra_group_knn_mean_score,0.995054325464228,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S4,4,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.1712003585824175
diag_route_consistency_intra_group_knn_mean_score,0.9947985972229398,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S1,1,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17075440369132977
diag_route_consistency_intra_group_knn_mean_score,0.9955068547450546,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S2,2,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17100469146093877
diag_route_consistency_intra_group_knn_mean_score,0.996676214429843,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S3,3,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.1711009837153326
diag_route_consistency_intra_group_knn_mean_score,0.9876964068596171,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S4,4,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.16769482548142794
diag_route_consistency_intra_group_knn_mean_score,0.995333135856417,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S1,1,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1705293190942197
diag_route_consistency_intra_group_knn_mean_score,0.9899525294957503,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S2,2,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1699453899863928
diag_route_consistency_intra_group_knn_mean_score,0.9967202185535728,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S3,3,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17117986319739584
diag_route_consistency_intra_group_knn_mean_score,0.9970850118006871,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S4,4,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17133408715820944
diag_route_consistency_intra_group_knn_mean_score,0.9931903951532945,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S1,1,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.1703436910684317
diag_route_consistency_intra_group_knn_mean_score,0.9970723109472415,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S2,2,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17122831935492064
diag_route_consistency_intra_group_knn_mean_score,0.9967017063574972,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S3,3,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17110664484452406
diag_route_consistency_intra_group_knn_mean_score,0.9971715381667032,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S4,4,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17120471214706645
diag_route_consistency_intra_group_knn_mean_score,0.9959081801878646,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S1,1,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17141506618994334
diag_route_consistency_intra_group_knn_mean_score,0.9966372134938967,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S2,2,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17146219247205519
diag_route_consistency_intra_group_knn_mean_score,0.995966424435722,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S3,3,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17124818987081378
diag_route_consistency_intra_group_knn_mean_score,0.9968016748710571,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S4,4,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17134233325722012
diag_route_consistency_intra_group_knn_mean_score,0.9862559005392046,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S1,1,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1709442804406755
diag_route_consistency_intra_group_knn_mean_score,0.9880456072062416,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1710219616767928
diag_route_consistency_intra_group_knn_mean_score,0.9885760621749551,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.17105421055560982
diag_route_consistency_intra_group_knn_mean_score,0.9895015907757299,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S4,4,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.17111929735451825
diag_route_consistency_intra_group_knn_mean_score,0.9938563924535291,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S1,1,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17041185021604627
diag_route_consistency_intra_group_knn_mean_score,0.9940676291261137,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S2,2,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1706227463475164
diag_route_consistency_intra_group_knn_mean_score,0.9944764722284207,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S3,3,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17051702597791954
diag_route_consistency_intra_group_knn_mean_score,0.9937222111288604,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S4,4,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1704041615463844
diag_route_consistency_knn_score,0.9900068128064787,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S1,1,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.1704500650270236
diag_route_consistency_knn_score,0.9906238096161385,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S2,2,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17047259167707934
diag_route_consistency_knn_score,0.9890454272448749,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S3,3,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17113812453808674
diag_route_consistency_knn_score,0.9901179713587178,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S4,4,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17043761158355128
diag_route_consistency_knn_score,0.9926232169108788,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S1,1,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141033663909053
diag_route_consistency_knn_score,0.991179156467154,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S2,2,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17140171078880417
diag_route_consistency_knn_score,0.9905844230863441,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S3,3,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141961040596893
diag_route_consistency_knn_score,0.9905032318009722,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S4,4,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.1712003585824175
diag_route_consistency_knn_score,0.988564248327453,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S1,1,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17075440369132977
diag_route_consistency_knn_score,0.9902267799854139,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S2,2,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17100469146093877
diag_route_consistency_knn_score,0.9921863475150182,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S3,3,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.1711009837153326
diag_route_consistency_knn_score,0.9948326945315109,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S4,4,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.16769482548142794
diag_route_consistency_knn_score,0.9908015582861341,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S1,1,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1705293190942197
diag_route_consistency_knn_score,0.9811281713404647,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S2,2,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1699453899863928
diag_route_consistency_knn_score,0.993215417978481,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S3,3,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17117986319739584
diag_route_consistency_knn_score,0.9931353257426694,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S4,4,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17133408715820944
diag_route_consistency_knn_score,0.9907009834794632,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S1,1,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.1703436910684317
diag_route_consistency_knn_score,0.9945378493812107,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S2,2,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17122831935492064
diag_route_consistency_knn_score,0.9940445214115856,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S3,3,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17110664484452406
diag_route_consistency_knn_score,0.9942109366383749,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S4,4,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17120471214706645
diag_route_consistency_knn_score,0.9911360288311095,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S1,1,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17141506618994334
diag_route_consistency_knn_score,0.9922767326361438,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S2,2,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17146219247205519
diag_route_consistency_knn_score,0.9910726717635518,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S3,3,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17124818987081378
diag_route_consistency_knn_score,0.9930009628139072,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S4,4,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17134233325722012
diag_route_consistency_knn_score,0.9739264632001671,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S1,1,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1709442804406755
diag_route_consistency_knn_score,0.9769071909882118,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1710219616767928
diag_route_consistency_knn_score,0.9778227264413727,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.17105421055560982
diag_route_consistency_knn_score,0.9794342678339564,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S4,4,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.17111929735451825
diag_route_consistency_knn_score,0.9848776521773835,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S1,1,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17041185021604627
diag_route_consistency_knn_score,0.98697885304702,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S2,2,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1706227463475164
diag_route_consistency_knn_score,0.986014010911269,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S3,3,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17051702597791954
diag_route_consistency_knn_score,0.9846223429802535,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S4,4,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1704041615463844
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S1,1,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.1704500650270236
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S2,2,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17047259167707934
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S3,3,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17113812453808674
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S4,4,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17043761158355128
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S1,1,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141033663909053
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S2,2,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17140171078880417
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S3,3,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141961040596893
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S4,4,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.1712003585824175
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S1,1,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17075440369132977
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S2,2,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17100469146093877
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S3,3,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.1711009837153326
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S4,4,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.16769482548142794
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S1,1,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1705293190942197
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S2,2,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1699453899863928
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S3,3,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17117986319739584
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S4,4,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17133408715820944
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S1,1,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.1703436910684317
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S2,2,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17122831935492064
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S3,3,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17110664484452406
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S4,4,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17120471214706645
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S1,1,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17141506618994334
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S2,2,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17146219247205519
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S3,3,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17124818987081378
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S4,4,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17134233325722012
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S1,1,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1709442804406755
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1710219616767928
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.17105421055560982
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S4,4,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.17111929735451825
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S1,1,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17041185021604627
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S2,2,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1706227463475164
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S3,3,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.17051702597791954
diag_route_jitter_adjacent,0.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_24_H3_S4,4,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,long_session_mrr20,0.1704041615463844
diag_top1_max_frac,0.7573534511496375,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S1,1,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.1704500650270236
diag_top1_max_frac,0.7810979334044795,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S2,2,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17047259167707934
diag_top1_max_frac,0.16457590828853136,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S3,3,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17113812453808674
diag_top1_max_frac,0.7674369696196811,H3,Layout Composition / Attention Placement,P10_13_2_CP12_00_H3_S4,4,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,long_session_mrr20,0.17043761158355128
diag_top1_max_frac,0.26578919696532405,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S1,1,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141033663909053
diag_top1_max_frac,0.23923466385661582,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S2,2,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17140171078880417
diag_top1_max_frac,0.23114905574684486,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S3,3,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.17141961040596893
diag_top1_max_frac,0.2991943476811487,H3,Layout Composition / Attention Placement,P10_13_2_CP12_02_H3_S4,4,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,long_session_mrr20,0.1712003585824175
diag_top1_max_frac,0.17716967919331852,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S1,1,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17075440369132977
diag_top1_max_frac,0.15978137088420397,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S2,2,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.17100469146093877
diag_top1_max_frac,0.1663411392787387,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S3,3,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.1711009837153326
diag_top1_max_frac,1.0,H3,Layout Composition / Attention Placement,P10_13_2_CP12_06_H3_S4,4,layout_variants,P12-06_MID_REPEATED,P12,verification,long_session_mrr20,0.16769482548142794
diag_top1_max_frac,0.2245825754474044,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S1,1,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1705293190942197
diag_top1_max_frac,0.19585562245087446,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S2,2,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.1699453899863928
diag_top1_max_frac,0.2567728713752917,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S3,3,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17117986319739584
diag_top1_max_frac,0.1656050670407435,H3,Layout Composition / Attention Placement,P10_13_2_CP12_07_H3_S4,4,layout_variants,P12-07_MICRO_REPEATED,P12,verification,long_session_mrr20,0.17133408715820944
diag_top1_max_frac,0.5274214874923652,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S1,1,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.1703436910684317
diag_top1_max_frac,0.3932326100137147,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S2,2,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17122831935492064
diag_top1_max_frac,0.38660348526848737,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S3,3,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17110664484452406
diag_top1_max_frac,0.3534220647161871,H3,Layout Composition / Attention Placement,P10_13_2_CP12_08_H3_S4,4,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,long_session_mrr20,0.17120471214706645
diag_top1_max_frac,0.23887222099170632,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S1,1,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17141506618994334
diag_top1_max_frac,0.26154503576326665,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S2,2,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17146219247205519
diag_top1_max_frac,0.25852467855568756,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S3,3,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17124818987081378
diag_top1_max_frac,0.31745072902473787,H3,Layout Composition / Attention Placement,P10_13_2_CP12_09_H3_S4,4,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,long_session_mrr20,0.17134233325722012
diag_top1_max_frac,0.17579597598927885,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S1,1,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1709442804406755
diag_top1_max_frac,0.1842954849015699,H3,Layout Composition / Attention Placement,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,long_session_mrr20,0.1710219616767928
