file,phase,run_id,best_valid_mrr20,best_valid_hr10,best_valid_test_mrr20,best_valid_test_hr10,n_trials
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_025118_672622_pid335690.json,P6,p6_feat_w5_tem_20260318_025118_672622_pid335690,0.0793,0.1111,0.1608,0.188,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_20260318_033554_474044_pid353014.json,P6,p6_feat_w10_tem_20260318_033554_474044_pid353014,0.0793,0.1103,0.1611,0.1891,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_m21_20260313_175030_283588_pid232700.json,P1,m21_20260313_175030_283588_pid232700,0.0792,0.1119,0.1606,0.188,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_t51_20260313_192530_988047_pid233041.json,P1,t51_20260313_192530_988047_pid233041,0.0792,0.1107,0.161,0.1863,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_f_feat_hidden_only_c2_20260317_024343_242750_pid55988.json,P1,f_feat_hidden_only_c2_20260317_024343_242750_pid55988,0.0792,0.1121,0.1602,0.188,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_001630_281603_pid290587.json,P6,p6_feat_w5_tem_20260318_001630_281603_pid290587,0.0792,0.1103,0.161,0.1888,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_exp_20260318_041026_723950_pid371841.json,P6,p6_feat_w10_exp_20260318_041026_723950_pid371841,0.0792,0.1106,0.16,0.1885,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/M21/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_m21_20260313_175030_283588_pid232700.json,P1,m21_20260313_175030_283588_pid232700,0.0792,0.1119,0.1606,0.188,4
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/T51/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_t51_20260313_192530_988047_pid233041.json,P1,t51_20260313_192530_988047_pid233041,0.0792,0.1107,0.161,0.1863,3
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/F/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_f_feat_hidden_only_c2_20260317_024343_242750_pid55988.json,P4,f_feat_hidden_only_c2_20260317_024343_242750_pid55988,0.0792,0.1121,0.1602,0.188,7
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_001630_281603_pid290587.json,P6,p6_feat_w5_tem_20260318_001630_281603_pid290587,0.0792,0.1103,0.161,0.1888,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_exp_20260318_041026_723950_pid371841.json,P6,p6_feat_w10_exp_20260318_041026_723950_pid371841,0.0792,0.1106,0.16,0.1885,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x61_20260313_192312_802211_pid233021.json,P1,x61_20260313_192312_802211_pid233021,0.0788,0.1096,0.1611,0.188,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd07_20260315_054818_271458_pid399210.json,P2,pd07_20260315_054818_271458_pid399210,0.0788,0.1106,0.1598,0.1872,15
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/X61/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x61_20260313_192312_802211_pid233021.json,P1,x61_20260313_192312_802211_pid233021,0.0788,0.1096,0.1611,0.188,4
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PD07/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd07_20260315_054818_271458_pid399210.json,P2,pd07_20260315_054818_271458_pid399210,0.0788,0.1106,0.1598,0.1872,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r34_20260313_183142_284252_pid232839.json,P1,r34_20260313_183142_284252_pid232839,0.0786,0.1099,0.1598,0.1868,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c1_20260316_172146_711595_pid10895.json,P1,r_shared_only_c1_20260316_172146_711595_pid10895,0.0786,0.1095,0.1581,0.1866,7
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/R34/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r34_20260313_183142_284252_pid232839.json,P1,r34_20260313_183142_284252_pid232839,0.0786,0.1099,0.1598,0.1868,4
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c1_20260316_172146_711595_pid10895.json,P4,r_shared_only_c1_20260316_172146_711595_pid10895,0.0786,0.1095,0.1581,0.1866,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p01_20260313_164019_907407_pid232388.json,P1,p01_20260313_164019_907407_pid232388,0.0785,0.1089,0.1595,0.1846,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c2_20260316_172512_719148_pid10938.json,P1,r_shared_only_c2_20260316_172512_719148_pid10938,0.0785,0.1097,0.1591,0.1862,7
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/P01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p01_20260313_164019_907407_pid232388.json,P1,p01_20260313_164019_907407_pid232388,0.0785,0.1089,0.1595,0.1846,15
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c2_20260316_172512_719148_pid10938.json,P4,r_shared_only_c2_20260316_172512_719148_pid10938,0.0785,0.1097,0.1591,0.1862,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d13_20260313_170724_455219_pid232568.json,P1,d13_20260313_170724_455219_pid232568,0.0784,0.1087,0.1587,0.185,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r30_20260313_181435_062396_pid232779.json,P1,r30_20260313_181435_062396_pid232779,0.0784,0.1094,0.1591,0.186,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c4_20260316_172257_256940_pid10915.json,P1,r_shared_only_c4_20260316_172257_256940_pid10915,0.0784,0.1087,0.1594,0.1851,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c3_20260316_172953_523558_pid10962.json,P1,r_shared_only_c3_20260316_172953_523558_pid10962,0.0784,0.1088,0.1592,0.1862,7
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/D13/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d13_20260313_170724_455219_pid232568.json,P1,d13_20260313_170724_455219_pid232568,0.0784,0.1087,0.1587,0.185,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/R30/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r30_20260313_181435_062396_pid232779.json,P1,r30_20260313_181435_062396_pid232779,0.0784,0.1094,0.1591,0.186,4
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c4_20260316_142342_839652_pid10736.json,P4,r_shared_only_c4_20260316_142342_839652_pid10736,0.0784,0.1094,0.1589,0.186,4
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c2_20260316_142538_200780_pid10962.json,P4,r_shared_only_c2_20260316_142538_200780_pid10962,0.0784,0.1098,0.1588,0.1866,5
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c3_20260316_142959_442471_pid11421.json,P4,r_shared_only_c3_20260316_142959_442471_pid11421,0.0784,0.1096,0.1593,0.1858,2
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c4_20260316_172257_256940_pid10915.json,P4,r_shared_only_c4_20260316_172257_256940_pid10915,0.0784,0.1087,0.1594,0.1851,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c3_20260316_172953_523558_pid10962.json,P4,r_shared_only_c3_20260316_172953_523558_pid10962,0.0784,0.1088,0.1592,0.1862,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_m20_20260313_175457_597792_pid232724.json,P1,m20_20260313_175457_597792_pid232724,0.0783,0.1102,0.1589,0.1866,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r31_20260313_181920_245309_pid232804.json,P1,r31_20260313_181920_245309_pid232804,0.0783,0.1092,0.1599,0.1858,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p5_m0_c0_20260317_043437_653615_pid107449.json,P5,p5_m0_c0_20260317_043437_653615_pid107449,0.0783,0.1094,0.1583,0.1841,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/M20/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_m20_20260313_175457_597792_pid232724.json,P1,m20_20260313_175457_597792_pid232724,0.0783,0.1102,0.1589,0.1866,4
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/R31/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r31_20260313_181920_245309_pid232804.json,P1,r31_20260313_181920_245309_pid232804,0.0783,0.1092,0.1599,0.1858,4
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_only_c1_20260316_142628_738777_pid11098.json,P4,r_shared_only_c1_20260316_142628_738777_pid11098,0.0783,0.1091,0.1589,0.1857,5
experiments/run/artifacts/results/fmoe_n3/normal/phase5_specialization_v1/P5/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p5_m0_c0_20260317_043437_653615_pid107449.json,P5,p5_m0_c0_20260317_043437_653615_pid107449,0.0783,0.1094,0.1583,0.1841,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b0_20260318_015913_079737_pid307004.json,P6,p6_base_b0_20260318_015913_079737_pid307004,0.0782,0.1098,0.1588,0.186,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b0_20260318_015913_079737_pid307004.json,P6,p6_base_b0_20260318_015913_079737_pid307004,0.0782,0.1098,0.1588,0.186,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d12_20260313_170706_622943_pid232552.json,P1,d12_20260313_170706_622943_pid232552,0.0781,0.1072,0.1588,0.1838,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d15_20260313_172810_778836_pid232618.json,P1,d15_20260313_172810_778836_pid232618,0.0781,0.1092,0.1588,0.1855,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_c71_20260313_194805_593440_pid233075.json,P1,c71_20260313_194805_593440_pid233075,0.0781,0.1079,0.1576,0.1837,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_c72_20260313_195229_979768_pid233097.json,P1,c72_20260313_195229_979768_pid233097,0.0781,0.1083,0.1577,0.1838,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/D12/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d12_20260313_170706_622943_pid232552.json,P1,d12_20260313_170706_622943_pid232552,0.0781,0.1072,0.1588,0.1838,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/D15/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d15_20260313_172810_778836_pid232618.json,P1,d15_20260313_172810_778836_pid232618,0.0781,0.1092,0.1588,0.1855,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/C71/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_c71_20260313_194805_593440_pid233075.json,P1,c71_20260313_194805_593440_pid233075,0.0781,0.1079,0.1576,0.1837,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/C72/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_c72_20260313_195229_979768_pid233097.json,P1,c72_20260313_195229_979768_pid233097,0.0781,0.1083,0.1577,0.1838,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d10_20260313_164019_802104_pid232390.json,P1,d10_20260313_164019_802104_pid232390,0.078,0.1093,0.1592,0.1862,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b1_20260318_015913_119582_pid307005.json,P6,p6_base_b1_20260318_015913_119582_pid307005,0.078,0.1087,0.158,0.1854,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/D10/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d10_20260313_164019_802104_pid232390.json,P1,d10_20260313_164019_802104_pid232390,0.078,0.1093,0.1592,0.1862,10
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b1_20260318_015913_119582_pid307005.json,P6,p6_base_b1_20260318_015913_119582_pid307005,0.078,0.1087,0.158,0.1854,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d11_20260313_164019_834049_pid232391.json,P1,d11_20260313_164019_834049_pid232391,0.0779,0.1088,0.1574,0.1848,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d14_20260313_173046_986233_pid232640.json,P1,d14_20260313_173046_986233_pid232640,0.0779,0.1093,0.1591,0.1851,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/D11/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d11_20260313_164019_834049_pid232391.json,P1,d11_20260313_164019_834049_pid232391,0.0779,0.1088,0.1574,0.1848,10
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/D14/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_d14_20260313_173046_986233_pid232640.json,P1,d14_20260313_173046_986233_pid232640,0.0779,0.1093,0.1591,0.1851,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p00_20260313_164019_772211_pid232389.json,P1,p00_20260313_164019_772211_pid232389,0.0778,0.1074,0.158,0.1836,15
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/P00/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p00_20260313_164019_772211_pid232389.json,P1,p00_20260313_164019_772211_pid232389,0.0778,0.1074,0.158,0.1836,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_164801_085899_pid272167.json,P6,p6_cand_b_s2_20260317_164801_085899_pid272167,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_170948_205884_pid281546.json,P6,p6_cand_b_s2_20260317_170948_205884_pid281546,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_172107_003469_pid285202.json,P6,p6_cand_b_s2_20260317_172107_003469_pid285202,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_174218_544900_pid288206.json,P6,p6_cand_b_s2_20260317_174218_544900_pid288206,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_164801_085899_pid272167.json,P6,p6_cand_b_s2_20260317_164801_085899_pid272167,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_170948_205884_pid281546.json,P6,p6_cand_b_s2_20260317_170948_205884_pid281546,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_172107_003469_pid285202.json,P6,p6_cand_b_s2_20260317_172107_003469_pid285202,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s2_20260317_174218_544900_pid288206.json,P6,p6_cand_b_s2_20260317_174218_544900_pid288206,0.0762,0.0998,0.1565,0.1782,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_163230_099818_pid266832.json,P6,p6_cand_a_s3_20260317_163230_099818_pid266832,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_170608_992506_pid280361.json,P6,p6_cand_a_s3_20260317_170608_992506_pid280361,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_171724_481230_pid284886.json,P6,p6_cand_a_s3_20260317_171724_481230_pid284886,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_173009_635090_pid286635.json,P6,p6_cand_a_s3_20260317_173009_635090_pid286635,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_173833_398657_pid287757.json,P6,p6_cand_a_s3_20260317_173833_398657_pid287757,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_163230_099818_pid266832.json,P6,p6_cand_a_s3_20260317_163230_099818_pid266832,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_170608_992506_pid280361.json,P6,p6_cand_a_s3_20260317_170608_992506_pid280361,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_171724_481230_pid284886.json,P6,p6_cand_a_s3_20260317_171724_481230_pid284886,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_173009_635090_pid286635.json,P6,p6_cand_a_s3_20260317_173009_635090_pid286635,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_173833_398657_pid287757.json,P6,p6_cand_a_s3_20260317_173833_398657_pid287757,0.0761,0.1014,0.1562,0.1794,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_163230_143189_pid266831.json,P6,p6_cand_a_s2_20260317_163230_143189_pid266831,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_170609_117752_pid280360.json,P6,p6_cand_a_s2_20260317_170609_117752_pid280360,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_171724_450780_pid284885.json,P6,p6_cand_a_s2_20260317_171724_450780_pid284885,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_173009_637946_pid286634.json,P6,p6_cand_a_s2_20260317_173009_637946_pid286634,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_173833_313247_pid287756.json,P6,p6_cand_a_s2_20260317_173833_313247_pid287756,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_163230_143189_pid266831.json,P6,p6_cand_a_s2_20260317_163230_143189_pid266831,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_170609_117752_pid280360.json,P6,p6_cand_a_s2_20260317_170609_117752_pid280360,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_171724_450780_pid284885.json,P6,p6_cand_a_s2_20260317_171724_450780_pid284885,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_173009_637946_pid286634.json,P6,p6_cand_a_s2_20260317_173009_637946_pid286634,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s2_20260317_173833_313247_pid287756.json,P6,p6_cand_a_s2_20260317_173833_313247_pid287756,0.0759,0.1008,0.1554,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_163230_109785_pid266830.json,P6,p6_cand_a_s1_20260317_163230_109785_pid266830,0.0758,0.1008,0.1556,0.1806,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s1_20260317_170608_981919_pid280359.json,P6,p6_cand_a_s1_20260317_170608_981919_pid280359,0.0758,0.1008,0.1556,0.1806,3
