question,dataset,setting_key,setting_label,base_rank,base_tag,seed_id,selection_rule,result_path,checkpoint_file,case_eval_manifest,case_eval_export_dir,status,error,source_question,model,eval_split,scope,group,stage_name,routed_family,usage_share
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Exposure,0.28489
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Tempo,0.280077
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Focus,0.180202
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Memory,0.158994
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Exposure,0.380726
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_plus,macro,Tempo,0.318756
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_plus,macro,Focus,0.136725
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_plus,macro,Memory,0.120634
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_plus,macro,Exposure,0.423885
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_minus,macro,Tempo,0.414671
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_minus,macro,Focus,0.177867
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_minus,macro,Memory,0.156934
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,valid,tier_group,exposure_minus,macro,Exposure,0.250528
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,original,original,macro,Tempo,0.329944
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,original,original,macro,Focus,0.162309
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,original,original,macro,Memory,0.152747
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,original,original,macro,Exposure,0.355
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Tempo,0.307958
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Focus,0.151493
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Memory,0.209204
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Exposure,0.331344
diagnostics,KuaiRecLargeStrictPosV2_0.2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_20260421_123045_901746_pid259741.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/sparse_kuaireclargestrictposv2_0_2_global_top4_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_global_top4_R2_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/sparse/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S1/tables,ok,,sparse,FeaturedMoE_N3,test,tier_group,memory_minus,macro,Tempo,0.347645
