dataset,model_option,model_label,pair_id,combo_id,combo_rank,combo_kind,combo_theme,combo_source,source_axis,source_phase,selection_score,hparam_id,architecture_id,lr_lo,lr_hi,wd_lo,wd_hi,params_json
retail_rocket,featured_moe_n3,FeaturedMoE_N3,P040,C2,2,existing_secondary,best_prior_alternative,fmoe_n4_cross_dataset:P4XD_XD_RETAIL_ROCKET_R15_H13_WIDTH_LR_VALIDATE_S1,fmoe_n4_cross_dataset,P4XD_XD_RETAIL_ROCKET_R15_H13_WIDTH_LR_VALIDATE_S1,0.373,,A12,0.00023427675941074485,0.0009371070376429794,7e-07,1.6999999999999998e-06,"{""d_expert_hidden"": 176, ""d_feat_emb"": 16, ""d_ff"": 352, ""d_router_hidden"": 88, ""dropout"": 0.16, ""embedding_size"": 176, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 176, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 1e-06}"
retail_rocket,featured_moe_n3,FeaturedMoE_N3,P040,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:fmoe_n4_cross_dataset:P4XD_XD_RETAIL_ROCKET_R10_H13_WIDTH_REFINE_S1,fmoe_n4_cross_dataset,P4XD_XD_RETAIL_ROCKET_R10_H13_WIDTH_REFINE_S1,0.37314918933404795,,A12,0.00019913524549913312,0.0008902516857608304,4.1999999999999995e-07,1.4e-06,"{""d_expert_hidden"": 176, ""d_feat_emb"": 16, ""d_ff"": 352, ""d_router_hidden"": 110, ""dropout"": 0.15, ""embedding_size"": 176, ""expert_scale"": 4, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 176, ""max_len"": 26, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 7e-07}"
retail_rocket,featured_moe_n3,FeaturedMoE_N3,P040,C4,4,challenge,aggressive_full_history_variant,challenge_from:fmoe_n4_cross_dataset:P4XD_XD_RETAIL_ROCKET_R10_H13_WIDTH_REFINE_S1|fmoe_n4_cross_dataset:P4XD_XD_RETAIL_ROCKET_R15_H13_WIDTH_LR_VALIDATE_S1,fmoe_n4_cross_dataset,P4XD_XD_RETAIL_ROCKET_R10_H13_WIDTH_REFINE_S1,0.37314918933404795,,A12,0.0001874214075285959,0.0009839623895251284,2e-07,1.2499999999999999e-06,"{""d_expert_hidden"": 176, ""d_feat_emb"": 12, ""d_ff"": 352, ""d_router_hidden"": 110, ""dropout"": 0.13, ""embedding_size"": 176, ""expert_scale"": 4, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 176, ""max_len"": 28, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 5e-07}"
movielens1m,sasrec,SASRec,P041,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1,0.06898815589046342,A005,,0.000241522945769824,0.001449137674618944,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
movielens1m,sasrec,SASRec,P041,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C1_S1,0.06652627514006815,A017,,0.0002173706511928416,0.0013042239071570493,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
movielens1m,sasrec,SASRec,P041,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1,0.06898815589046342,A005,,0.00018476505351391537,0.001239012711799197,8.399999999999999e-07,2.8e-06,"{""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 30, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1.4e-06}"
movielens1m,sasrec,SASRec,P041,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1,0.06898815589046342,A005,,0.0001738965209542733,0.0013694351025149017,4e-07,2.4999999999999998e-06,"{""dropout"": 0.08, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 35, ""num_heads"": 2, ""num_layers"": 3, ""weight_decay"": 1e-06}"
movielens1m,tisasrec,TiSASRec,P042,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1,0.07225004572692299,A007,,0.00020264994448555864,0.0008511297668393464,7e-05,0.00017,"{""dropout"": 0.2, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
movielens1m,tisasrec,TiSASRec,P042,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C2_S1,0.0,A018,,0.00018238495003700277,0.0007660167901554118,7e-06,1.7e-05,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 64, ""weight_decay"": 1e-05}"
movielens1m,tisasrec,TiSASRec,P042,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1,0.07225004572692299,A007,,0.00015502720753145236,0.0007277159506476412,8.4e-05,0.00028,"{""dropout"": 0.22, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 30, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.00014}"
movielens1m,tisasrec,TiSASRec,P042,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1,0.07225004572692299,A007,,0.00016211995558844692,0.0008936862551813138,4e-05,0.00025,"{""dropout"": 0.18, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 35, ""num_heads"": 2, ""num_layers"": 3, ""time_span"": 384, ""weight_decay"": 0.0001}"
movielens1m,gru4rec,GRU4Rec,P043,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1,0.07205240063627419,A006,,0.00028366869980665836,0.0017020121988399499,7e-06,1.7e-05,"{""dropout"": 0.3, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
movielens1m,gru4rec,GRU4Rec,P043,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C1_S1,0.06732816832214236,A009,,0.00028366869980665836,0.0017020121988399499,7e-07,1.6999999999999998e-06,"{""dropout"": 0.3, ""embedding_size"": 160, ""hidden_size"": 160, ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 1e-06}"
movielens1m,gru4rec,GRU4Rec,P043,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1,0.07205240063627419,A006,,0.0002411183948356596,0.0016169115888979523,8.4e-06,2.8e-05,"{""dropout"": 0.32, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 40, ""num_layers"": 2, ""weight_decay"": 1.4e-05}"
movielens1m,gru4rec,GRU4Rec,P043,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MGRU4REC_P042_C2_S1,0.07205240063627419,A006,,0.0002269349598453267,0.0017871128087819474,4.000000000000001e-06,2.5e-05,"{""dropout"": 0.33, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 40, ""num_layers"": 2, ""weight_decay"": 1e-05}"
movielens1m,duorec,DuoRec,P044,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1,0.06837059066573689,H2,,0.00016269219403523946,0.0006507687761409578,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
movielens1m,duorec,DuoRec,P044,C2,2,existing_secondary,best_prior_alternative,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_MOVIELENS1M_DUOREC_K3,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_MOVIELENS1M_DUOREC_K3,0.06800473943283468,,,0.00014642297463171553,0.0005856918985268621,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""su"", ""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 32, ""num_heads"": 2, ""num_layers"": 3, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.00015}"
movielens1m,duorec,DuoRec,P044,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1,0.06837059066573689,H2,,0.0001244595284369582,0.000556407303600519,0.000126,0.00042,"{""contrast"": ""su"", ""dropout"": 0.14, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.06, ""max_len"": 32, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.22, ""weight_decay"": 0.00021}"
movielens1m,duorec,DuoRec,P044,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1|PAIR60_ADDTUNING:BASELINE2_ADDTUNE_MOVIELENS1M_DUOREC_K3,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDUOREC_P044_C2_S1,0.06837059066573689,H2,,0.00011713837970537243,0.0006149764934532052,9e-05,0.0005625,"{""contrast"": ""su"", ""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 37, ""num_heads"": 2, ""num_layers"": 3, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.000225}"
movielens1m,fearec,FEARec,P045,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1,0.06666072528036888,H1,,0.00017748239349298848,0.0007099295739719539,7e-05,0.00017,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
movielens1m,fearec,FEARec,P045,C2,2,existing_secondary,best_prior_alternative,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_MOVIELENS1M_FEAREC_K2,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_MOVIELENS1M_FEAREC_K2,0.06274320768768951,,,0.00015973415414368965,0.0006389366165747586,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
movielens1m,fearec,FEARec,P045,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1,0.06666072528036888,H1,,0.00013577403102213619,0.0006069897857460206,8.4e-05,0.00028,"{""contrast"": ""su"", ""dropout"": 0.12, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.0, ""lmd_sem"": 0.06, ""max_len"": 30, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.22, ""weight_decay"": 0.00014}"
movielens1m,fearec,FEARec,P045,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1|PAIR60_ADDTUNING:BASELINE2_ADDTUNE_MOVIELENS1M_FEAREC_K2,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFEAREC_P046_C1_S1,0.06666072528036888,H1,,0.00012778732331495172,0.0006708834474034966,4e-05,0.00025,"{""contrast"": ""su"", ""dropout"": 0.08, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 35, ""num_heads"": 2, ""num_layers"": 3, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.0001}"
movielens1m,bsarec,BSARec,P046,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1,0.08032730080634586,H3,,0.0002294467984813328,0.0013766807908879965,0.00014,0.00034,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
movielens1m,bsarec,BSARec,P046,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C1_S1,0.0633015595360515,H4,,0.0001672667160928916,0.0010036002965573495,0.00035,0.00085,"{""dropout"": 0.25, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0005}"
movielens1m,bsarec,BSARec,P046,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1,0.08032730080634586,H3,,0.0001755268008382196,0.001177062076209237,0.000168,0.00056,"{""dropout"": 0.17, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 40, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.00028}"
movielens1m,bsarec,BSARec,P046,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MBSAREC_P045_C2_S1,0.08032730080634586,H3,,0.00016520169490655962,0.0013009633473891568,8e-05,0.0005,"{""dropout"": 0.13, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 40, ""num_heads"": 4, ""num_layers"": 4, ""weight_decay"": 0.0002}"
movielens1m,fame,FAME,P047,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1,0.0783987171744134,H3,,0.00018339847327608811,0.0007335938931043525,0.00014,0.00034,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
movielens1m,fame,FAME,P047,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFAME_P048_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFAME_P048_C1_S1,0.07243738935609739,H1,,0.00016505862594847932,0.0006602345037939173,7e-05,0.00017,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
movielens1m,fame,FAME,P047,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1,0.0783987171744134,H3,,0.00014029983205620741,0.0006272227786042213,0.000168,0.00056,"{""dropout"": 0.17, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 38, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.00028}"
movielens1m,fame,FAME,P047,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFAME_P048_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFAME_P048_C2_S1,0.0783987171744134,H3,,0.00013204690075878346,0.0006932462289836132,8e-05,0.0005,"{""dropout"": 0.13, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 40, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
movielens1m,difsr,DIFSR,P048,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1,0.07161239261091427,H3,,0.0001787269798696698,0.0010723618792180185,0.00014,0.00034,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
movielens1m,difsr,DIFSR,P048,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C2_S1,0.007894596148723593,H4,,0.0001302919683249893,0.0007817518099499356,0.00035,0.00085,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": false, ""weight_decay"": 0.0005}"
movielens1m,difsr,DIFSR,P048,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1,0.07161239261091427,H3,,0.0001367261396002974,0.0009168694067314059,0.000168,0.00056,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 40, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.00028}"
movielens1m,difsr,DIFSR,P048,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MDIFSR_P047_C1_S1,0.07161239261091427,H3,,0.00012868342550616227,0.0010133819758610277,8e-05,0.0005,"{""attribute_hidden_size"": 160, ""dropout"": 0.13, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 40, ""num_heads"": 4, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
movielens1m,fdsa,FDSA,P049,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1,0.08052504669754323,H3,,0.00019049409439665053,0.0009524704719832527,0.00014,0.00034,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
movielens1m,fdsa,FDSA,P049,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C2_S1,0.06738558898515021,H4,,0.00013887019481515826,0.0006943509740757913,0.00035,0.00085,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
movielens1m,fdsa,FDSA,P049,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1,0.08052504669754323,H3,,0.00014572798221343765,0.000814362253545681,0.000168,0.00056,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 40, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.00028}"
movielens1m,fdsa,FDSA,P049,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1|PAIR60_V4:PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C2_S1,PAIR60_V4,PAIR60_V4_DMOVIELENS1M_MFDSA_P049_C1_S1,0.08052504669754323,H3,,0.0001371557479655884,0.0009000845960241739,8e-05,0.0005,"{""attribute_hidden_size"": 160, ""dropout"": 0.13, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 40, ""num_heads"": 4, ""num_layers"": 4, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
movielens1m,featured_moe_n3,FeaturedMoE_N3,P050,C1,1,existing_primary,best_prior_balanced,final_all_datasets:P14_FAD_A5_MOVIELENS1M_H1_S2,final_all_datasets,P14_FAD_A5_MOVIELENS1M_H1_S2,0.08154996934396076,,A12,0.00026030751045638315,0.0010412300418255326,7e-07,1.6999999999999998e-06,"{""d_expert_hidden"": 128, ""d_feat_emb"": 12, ""d_ff"": 256, ""d_router_hidden"": 64, ""dropout"": 0.15, ""embedding_size"": 128, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 128, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 1e-06}"
movielens1m,featured_moe_n3,FeaturedMoE_N3,P050,C2,2,existing_secondary,best_prior_alternative,fmoe_n3_final_all:P14_FAD_A11_MOVIELENS1M_H8_S1,fmoe_n3_final_all,P14_FAD_A11_MOVIELENS1M_H8_S1,0.08048141263940521,H8,A11,0.00023427675941074485,0.0009371070376429794,1.75e-06,4.25e-06,"{""d_expert_hidden"": 128, ""d_feat_emb"": 12, ""d_ff"": 256, ""d_router_hidden"": 64, ""dropout"": 0.19, ""embedding_size"": 128, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A11"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 128, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 2.5e-06}"
