family,dataset_target,model,candidate_rank,score_mean9,test_mrr20,test_hr10,test_ndcg10,valid_mrr20,epochs_run,source_file,learning_rate,weight_decay,MAX_ITEM_LIST_LENGTH,hidden_size,embedding_size,inner_size,num_layers,num_heads,hidden_dropout_prob,attn_dropout_prob,dropout_prob,attribute_hidden_size,bsarec_alpha,bsarec_c,contrast,conv_kernel,d_expert_hidden,d_feat_emb,d_ff,d_router_hidden,dropout,dropout_ratio,eval_batch_size,expert_scale,fame_moe_last_k_layers,fixed_hidden_dropout_prob,fmoe_v2_parallel_stage_gate_temperature,fmoe_v2_parallel_stage_gate_top_k,fusion_type,global_ratio,group_top_k,lambda_attr,lmd,lmd_sem,moe_top_k,n_heads,n_layers,num_experts,pooling_mode,remaining_ratio,route_consistency_lambda,router_feature_proj_dim,router_feature_proj_layers,router_feature_scale,router_group_feature_scale,router_hidden_scale,router_impl,router_use_feature,router_use_hidden,selected_features,semantic_sample_max_tries,stage_feature_dropout_prob,state_size,tau,time_span,train_batch_size,use_attribute_predictor,z_loss_lambda
baseline,foursquare,duorec,9,0.220011,0.1607,0.3197,0.1955,0.1929,87,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning/BASELINE2/foursquare/DuoRec/foursquare_DuoRec_baseline2_addtune_foursquare_duorec_k4_20260416_022342_614977_pid1235926.json,0.0002170753247054709,0.0001,15.0,,,,,,,,,,,,un,,,,,,,0.08,,,,,,,,,,,0.02,0.02,,4.0,2.0,,,,,,,,,,,,,,,,,0.18,,,,
baseline,foursquare,duorec,10,0.219367,0.1616,0.3137,0.1941,0.1855,33,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_DuoRec_s1_foursquare_duorec_20260418_022623_940054_pid544113.json,0.00082255,0.0,20.0,112.0,128.0,256.0,,,0.12,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.04,0.0,,4.0,1.0,,,,,,,,,,,,,,,,,0.18,,,,
baseline,foursquare,fame,1,0.223756,0.1846,0.2866,0.2074,0.2017,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_FAME_full_history_v4_c4_dfoursquare_mfame_p027_c1_s1_20260416_124605_572429_pid361517.json,0.0006007260816675471,0.00012668467975011897,20.0,128.0,128.0,256.0,1.0,4.0,0.13,0.13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,2,0.218578,0.1775,0.2858,0.202,0.1994,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FAME/foursquare_FAME_full_history_v4_c4_dfoursquare_mfame_p027_c1_s1_20260416_124605_572429_pid361517.json,0.000599994606040848,7.03753131988261e-05,20.0,128.0,128.0,256.0,1.0,4.0,0.13,0.13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,3,0.2159,0.1781,0.2774,0.2003,0.1954,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_FAME_full_history_v4_c4_dfoursquare_mfame_p027_c1_s1_20260416_124605_572429_pid361517.json,0.0005440898135306137,0.00012014999834519994,20.0,128.0,128.0,256.0,1.0,4.0,0.13,0.13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,4,0.193056,0.1587,0.2498,0.1794,0.1802,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_FAME_full_history_v4_c4_dfoursquare_mfame_p027_c1_s1_20260416_124605_572429_pid361517.json,0.0003598716137266662,7.38147588462099e-05,20.0,128.0,128.0,256.0,1.0,4.0,0.13,0.13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,5,0.183889,0.1401,0.2546,0.1646,0.1764,29,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning5/BASELINE2/foursquare/FAME/foursquare_FAME_baseline2_addtune5_foursquare_fame_k4_20260416_170100_092859_pid394230.json,0.005871597257633316,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,6,0.182211,0.1454,0.2418,0.1665,0.1704,31,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k4_20260416_170100_092859_pid394230.json,0.004180477552764757,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,7,0.1776,0.1492,0.225,0.1666,0.1709,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FAME/foursquare_FAME_full_history_v4_c4_dfoursquare_mfame_p027_c1_s1_20260416_124605_572429_pid361517.json,0.0003593480050540426,0.0001514477161526857,20.0,128.0,128.0,256.0,1.0,4.0,0.13,0.13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,8,0.175444,0.1385,0.2358,0.1598,0.1697,79,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/foursquare/FAME/foursquare_FAME_s1_foursquare_fame_20260417_165856_524177_pid524635.json,0.00113349,0.0001,30.0,64.0,192.0,256.0,1.0,1.0,0.2,0.05,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,9,0.168311,0.1329,0.2242,0.1528,0.1636,57,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning5/BASELINE2/foursquare/FAME/foursquare_FAME_baseline2_addtune5_foursquare_fame_k4_20260416_170100_092859_pid394230.json,0.0015853363125994137,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fame,10,0.168211,0.1352,0.2226,0.1546,0.1578,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k1_20260416_165636_744146_pid394163.json,0.0007336677364655102,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,fdsa,1,0.277022,0.2171,0.3757,0.2523,0.2499,25,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0008384709151946096,0.00016418193096648758,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,2,0.276867,0.2187,0.3717,0.2526,0.2477,47,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0003216465699295572,0.0001707459251796922,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,3,0.275878,0.2168,0.3725,0.2515,0.2494,25,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0007410902646900912,0.00014163363047498407,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,4,0.275211,0.2158,0.3725,0.2507,0.2487,25,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0007663854007877825,0.00017544540829106324,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,5,0.274511,0.2153,0.3709,0.2499,0.2486,23,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0009171585938305681,0.00015618887066394996,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,6,0.2744,0.2148,0.3737,0.2501,0.2463,37,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.00046878132435670386,0.00021182276640384,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,7,0.274356,0.2142,0.3705,0.2485,0.2448,32,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0006309027095139052,0.00028357544514320083,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,8,0.2724,0.215,0.3657,0.2484,0.2448,38,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.00039506536909228077,0.00026187370551886304,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,9,0.270678,0.2124,0.3653,0.2465,0.243,32,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FDSA/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.0005218205155186149,0.00029487204782286156,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fdsa,10,0.269856,0.2133,0.3597,0.2457,0.2419,80,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_FDSA_full_history_v4_c4_dfoursquare_mfdsa_p029_c1_s1_20260416_130451_608818_pid363463.json,0.00019453672861261817,0.0003296305222274258,30.0,160.0,160.0,320.0,3.0,4.0,0.15,0.15,,160.0,,,,,,,,,,0.15,,,,,,,gate,,,0.15,,,,4.0,3.0,,mean,,,,,,,,,,,['category'],,,,,,,True,
baseline,foursquare,fearec,1,0.219767,0.1622,0.3141,0.195,0.1925,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FEARec/foursquare_FEARec_full_history_v4_c4_dfoursquare_mfearec_p025_c1_s1_20260416_124107_949311_pid360308.json,0.0006826212550329721,0.000247517613794978,20.0,128.0,128.0,256.0,1.0,2.0,0.15,0.15,,,,,su,,,,,,,0.15,,,,,,,,0.85,,,0.0,0.02,,2.0,1.0,,,,,,,,,,,,,,2.0,,,0.24,,,,
baseline,foursquare,fearec,2,0.217711,0.1591,0.3165,0.1934,0.1858,72,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/FEARec/foursquare_FEARec_full_history_v4_c4_dfoursquare_mfearec_p025_c1_s1_20260416_124107_949311_pid360308.json,0.0005058239399804814,0.00014591754553254665,20.0,128.0,128.0,256.0,1.0,2.0,0.15,0.15,,,,,su,,,,,,,0.15,,,,,,,,0.85,,,0.0,0.02,,2.0,1.0,,,,,,,,,,,,,,2.0,,,0.24,,,,
baseline,foursquare,fearec,3,0.217322,0.1624,0.307,0.1935,0.1859,64,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FEARec_baseline2_addtune_foursquare_fearec_k1_20260416_022608_182295_pid1236102.json,0.0002567853314588733,0.0,22.0,,,,,,,,,,,,us_x,,,,,,,0.12,,,,,,,,0.765,,,0.02,0.0,,2.0,3.0,,,,,,,,,,,,,,,,,0.2,,,,
baseline,foursquare,fearec,4,0.216856,0.1619,0.3042,0.1925,0.1877,86,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FEARec_baseline2_addtune_foursquare_fearec_k3_20260416_023051_745799_pid1236611.json,0.0002717938864290137,9.010392193073853e-05,30.0,,,,,,,,,,,,su,,,,,,,0.1875,,,,,,,,0.765,,,0.0,0.0,,4.0,2.0,,,,,,,,,,,,,,,,,0.3,,,,
baseline,foursquare,fearec,5,0.214378,0.1596,0.305,0.1915,0.1895,49,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FEARec_s2_foursquare_fearec_20260418_063347_827262_pid561301.json,0.00056307,0.00015,30.0,128.0,96.0,256.0,,,0.12,0.15,,,,,,,,,,,,0.12,,,,,,,,,,,0.04,0.0,,4.0,2.0,,,,,,,,,,,,,,,,,0.25,,,,
baseline,foursquare,fearec,6,0.2131,0.1593,0.3022,0.1901,0.1858,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning/BASELINE2/foursquare/FEARec/foursquare_FEARec_baseline2_addtune_foursquare_fearec_k4_20260416_023309_848557_pid1236872.json,0.0004274691189627479,0.0002,35.0,,,,,,,,,,,,us_x,,,,,,,0.08,,,,,,,,0.935,,,0.02,0.0,,8.0,3.0,,,,,,,,,,,,,,,,,0.144,,,,
baseline,foursquare,fearec,7,0.212289,0.1546,0.309,0.1882,0.185,66,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FEARec_baseline2_addtune_foursquare_fearec_k3_20260416_023051_745799_pid1236611.json,0.0002500740333881905,0.0,10.0,,,,,,,,,,,,us_x,,,,,,,0.1875,,,,,,,,0.765,,,0.0,0.0,,4.0,2.0,,,,,,,,,,,,,,,,,0.24,,,,
baseline,foursquare,fearec,8,0.212011,0.157,0.3074,0.1897,0.1832,46,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning/BASELINE2/foursquare/FEARec/foursquare_FEARec_baseline2_addtune_foursquare_fearec_k2_20260416_022815_985264_pid1236289.json,0.0004412860999139392,0.0001,10.0,,,,,,,,,,,,us_x,,,,,,,0.125,,,,,,,,0.765,,,0.02,0.0,,2.0,2.0,,,,,,,,,,,,,,,,,0.2,,,,
baseline,foursquare,fearec,9,0.210722,0.1554,0.3022,0.1873,0.1868,63,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FEARec_s1_foursquare_fearec_20260417_155106_421328_pid511954.json,0.00028154,9.010392193073853e-05,30.0,112.0,96.0,256.0,,,0.1,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.02,0.0,,1.0,3.0,,,,,,,,,,,,,,,,,0.2,,,,
baseline,foursquare,fearec,10,0.210533,0.1544,0.3002,0.1857,0.1803,51,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning5/BASELINE2/foursquare/FEARec/foursquare_FEARec_baseline2_addtune5_foursquare_fearec_k4_20260416_220606_538261_pid395059.json,0.0006260142546916547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,
baseline,foursquare,gru4rec,1,0.1795,0.1401,0.2398,0.1615,0.176,40,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.0016529416060741646,1.0933532661588252e-05,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,2,0.177844,0.1393,0.2394,0.1607,0.1691,99,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.0004536628665999515,8.853128205392611e-06,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,3,0.176678,0.1389,0.2354,0.1591,0.1698,86,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/GRU4Rec/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.0005564426293564971,1.0221575948796357e-05,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,4,0.176522,0.137,0.2366,0.1585,0.1642,99,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/GRU4Rec/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.0003998711518735084,9.195884806417954e-06,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,5,0.176478,0.1387,0.237,0.16,0.1655,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/GRU4Rec/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.0003556786831473136,1.5731307045076368e-05,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,6,0.175956,0.1364,0.2386,0.1588,0.1573,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.00030635779412201657,8.043478688798565e-06,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,7,0.175756,0.1367,0.2354,0.1581,0.161,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/GRU4Rec/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.00035545421405911386,7.601773455444309e-06,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,8,0.174789,0.1376,0.2334,0.1583,0.17,15,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/foursquare/GRU4Rec/foursquare_GRU4Rec_abcd_v2_lean_b_dfoursquare_mgru4rec_a006_l04_s1_20260414_133658_993175_pid1036974.json,0.011584049579519171,9.738251433092915e-05,50.0,192.0,192.0,,1.0,,0.041455428675871875,,0.3853183606664232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,9,0.174722,0.1366,0.2342,0.1577,0.1638,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.00036132755427182233,1.3385895589859245e-05,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,gru4rec,10,0.173411,0.1363,0.2318,0.1566,0.1789,50,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_GRU4Rec_full_history_v4_c4_dfoursquare_mgru4rec_p023_c1_s1_20260416_122636_500052_pid356657.json,0.0015137555052245801,1.6739266602319072e-05,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,1,0.2692,0.2013,0.3817,0.24,0.2333,82,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/SASRec/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.0005810414884084394,0.00039457600319206337,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,2,0.269189,0.2003,0.3781,0.2381,0.2296,51,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.00091226117604552,0.0005670465908053987,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,3,0.269133,0.2004,0.3821,0.2393,0.2322,48,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.0010600808552621165,0.0003815932718741471,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,4,0.266133,0.1953,0.3805,0.2356,0.228,66,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/SASRec/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.000501160954104863,0.0005543051557129967,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,5,0.265456,0.1969,0.3773,0.236,0.2285,95,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.00030191171885192994,0.0005028654351639476,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,6,0.264478,0.1961,0.3757,0.235,0.2261,100,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.00023308746050000427,0.00047649558107035867,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,7,0.264178,0.1967,0.3749,0.2351,0.228,91,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/SASRec/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.00032310982325579033,0.0005178362918243362,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,8,0.262256,0.1981,0.3665,0.234,0.233,74,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/foursquare/SASRec/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.0008578702307721105,0.0007893446790254642,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,9,0.260433,0.1934,0.3657,0.2304,0.2259,82,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.0003400196284954054,0.0006398422988835507,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,sasrec,10,0.247067,0.1822,0.3573,0.2209,0.2117,59,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_SASRec_full_history_v4_c4_dfoursquare_msasrec_p021_c1_s1_20260416_122003_787369_pid354928.json,0.00021620171107972859,0.00042849717912249804,50.0,128.0,128.0,256.0,2.0,4.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,foursquare,tisasrec,1,0.294122,0.2267,0.3997,0.2647,0.2531,24,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/foursquare_TiSASRec_full_history_v4_c4_dfoursquare_mtisasrec_p022_c1_s1_20260416_122034_444774_pid355196.json,0.0008357563419866796,0.00019968798723128003,28.0,160.0,160.0,320.0,2.0,4.0,0.15,0.15,,,,,,,,,,,,0.15,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,384.0,,,
