best_valid_mrr20,dataset,expert,expert_global_share,family,family_expert_share_norm,family_expert_value,hparam_id,run_phase,seed_id,setting_group,setting_key,setting_short,setting_uid,source_axis,source_phase,split,stage_name,test_mrr20
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.0759473443031311,Tempo,0.07732913614303097,20980.26171875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08677748590707779,Tempo,0.08825329099659329,23944.107421875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07372987270355225,Tempo,0.07478835007431106,20290.91796875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07374483346939087,Tempo,0.07616176565454076,20663.541015625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07160946726799011,Tempo,0.06974929426388592,18923.765625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.0748491883277893,Tempo,0.0702969745285232,19072.357421875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07744485884904861,Tempo,0.07925259320619474,21502.1171875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07862207293510437,Tempo,0.07989519012706098,21676.4609375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.13799050450325012,Tempo,0.1420534267248921,38540.6875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08600488305091858,Focus,0.08676732559497029,24223.01171875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09221220761537552,Focus,0.09069208673664055,25318.6953125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07106728106737137,Focus,0.0708657919255898,19783.748046875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.0759473443031311,Focus,0.07643423875175763,21338.302734375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08677748590707779,Focus,0.08719870720960761,24343.44140625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07372987270355225,Focus,0.073168345513754,20426.556640625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07374483346939087,Focus,0.0746141595439086,20830.1875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07160946726799011,Focus,0.07191670917925716,20077.134765625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.0748491883277893,Focus,0.07423245047977282,20723.625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07744485884904861,Focus,0.0777412914626661,21703.1953125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07862207293510437,Focus,0.07866516592132539,21961.115234375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.13799050450325012,Focus,0.13770372768075007,38443.03125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08600488305091858,Memory,0.08334781451226012,9048.623046875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09221220761537552,Memory,0.10854723819034841,11784.388671875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07106728106737137,Memory,0.07502642244519903,8145.21435546875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.0759473443031311,Memory,0.0727105627169571,7893.7939453125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08677748590707779,Memory,0.08255737759272752,8962.8095703125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07372987270355225,Memory,0.0721346482886957,7831.27001953125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07374483346939087,Memory,0.06652515747222333,7222.27783203125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07160946726799011,Memory,0.07701500910385922,8361.1044921875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.0748491883277893,Memory,0.09137145132239463,9919.7060546875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07744485884904861,Memory,0.06973562325894435,7570.82080078125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07862207293510437,Memory,0.07266490748059226,7888.83740234375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.13799050450325012,Memory,0.12836378761579834,13935.7646484375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08600488305091858,Exposure,0.08156861775710414,24503.470703125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09221220761537552,Exposure,0.08875541143702201,26662.40625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07106728106737137,Exposure,0.06744570264001791,20260.90234375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.0759473443031311,Exposure,0.07748526412281921,23276.818359375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08677748590707779,Exposure,0.08863670377762323,26626.74609375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07372987270355225,Exposure,0.07510057171280998,22560.44921875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07374483346939087,Exposure,0.06832089368129687,20523.8125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07160946726799011,Exposure,0.06685484953654633,20083.408203125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.0748491883277893,Exposure,0.06928446204836224,20813.271484375,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07744485884904861,Exposure,0.0734851059759736,22075.158203125,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07862207293510437,Exposure,0.08382019478653878,25179.8515625,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.13799050450325012,Exposure,0.1592422225238857,47836.8671875,H1,P10_13_2_AP10_00_H1_S3,3,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1614
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08483156561851501,Tempo,0.09110217025199686,24717.0390625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09419410675764084,Tempo,0.08222213170884962,22307.78515625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07068076729774475,Tempo,0.06845504053686505,18572.619140625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07751289755105972,Tempo,0.07900892377867454,21436.005859375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08554680645465851,Tempo,0.08704450279053544,23616.1484375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07425236701965332,Tempo,0.07543719218764396,20466.955078125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07713144272565842,Tempo,0.08080970556369432,21924.578125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07509966939687729,Tempo,0.07145193782387836,19385.7109375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.07228989899158478,Tempo,0.06872383789792127,18645.546875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07552425563335419,Tempo,0.07725085269140097,20959.021484375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07518338412046432,Tempo,0.07645744730951903,20743.76171875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.1377529501914978,Tempo,0.1420362574590206,38536.02734375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08483156561851501,Focus,0.08560395768486462,23898.232421875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09419410675764084,Focus,0.09249694741195173,25822.5625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07068076729774475,Focus,0.07044124405529772,19665.2265625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07751289755105972,Focus,0.07819666117913257,21830.322265625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08554680645465851,Focus,0.08587675792726665,23974.390625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07425236701965332,Focus,0.07358697163186709,20543.42578125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07713144272565842,Focus,0.07809297148117036,21801.375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07509966939687729,Focus,0.07513238958754223,20974.86328125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.07228989899158478,Focus,0.07204454802142692,20112.82421875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07552425563335419,Focus,0.07578150486696537,21156.078125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07518338412046432,Focus,0.07524782579403144,21007.08984375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.1377529501914978,Focus,0.1374982203584833,38385.66015625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08483156561851501,Memory,0.08217150781571214,8920.91796875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09419410675764084,Memory,0.11237891130573488,12200.373046875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07068076729774475,Memory,0.07487436107407379,8128.7060546875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07751289755105972,Memory,0.07369249270874513,8000.39697265625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08554680645465851,Memory,0.08121069246601094,8816.607421875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07425236701965332,Memory,0.07224678106978416,7843.44384765625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07713144272565842,Memory,0.06748265208999782,7326.22802734375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07509966939687729,Memory,0.08619247876615528,9357.453125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.07228989899158478,Memory,0.08543446962981902,9275.16015625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07552425563335419,Memory,0.06793337554130081,7375.16064453125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07518338412046432,Memory,0.06905631622527786,7497.072265625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.1377529501914978,Memory,0.12732596130738819,13823.09375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08483156561851501,Exposure,0.08040407157269741,24153.63671875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.09419410675764084,Exposure,0.09065121893647934,27231.912109375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.07068076729774475,Exposure,0.06702890123276067,20135.693359375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07751289755105972,Exposure,0.07957376810323549,23904.2109375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.08554680645465851,Exposure,0.08791394689226714,26409.626953125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07425236701965332,Exposure,0.0761330338529768,22870.603515625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.07713144272565842,Exposure,0.06995377923606112,21014.3359375,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.07509966939687729,Exposure,0.07031764572368454,21123.642578125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.07228989899158478,Exposure,0.06672013647805262,20042.939453125,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07552425563335419,Exposure,0.07244349333543727,21762.25390625,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
0.0807,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.07518338412046432,Exposure,0.079469240603521,23872.810546875,H1,P10_13_2_AP10_00_H1_S4,4,group_subset,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,verification,macro@1,0.1613
